chr	start	end	SDOA	TAD_length	Alu	GM12878_CTCF	GM12878_RNAseq	GM12878_H3K27me3	GM12878_DHS	GM12878_H3K4me3	GM12878_MRE
chr19	43910000	44050000	1.224862494	15	1.249530977	0.628219184	0.187275267	0.315707832	0.721779424	0.989305339	0.806895715
chr19	44050000	44160000	1.269772765	12	0.943534483	0.752644656	0.520939003	0.3423493	0.866373324	1.974807378	0.741152474
chr19	44160000	44330000	1.296145608	18	0.910859902	0.750512518	0.358314628	0.388826133	0.790908679	1.585532866	0.658936405
chr19	44330000	44510000	1.064395196	19	0.376652878	0.218899484	0.304586499	0.194898856	0.372664225	1.056890552	0.294546369
chr19	44510000	44610000	1.167995627	11	0.451983454	0.286132897	0.183804302	0.223968516	0.347230917	1.469438352	0.45112905
chr19	44610000	44830000	1.037201935	23	0.479376391	0.287838608	0.462443337	0.166670054	0.358074353	1.218398208	0.263745948
chr19	44830000	45020000	1.082347272	20	0.299560184	0.254285491	0.083192741	0.21697928	0.338143085	0.402863233	0.803877845
chr19	45020000	45160000	0.988386424	15	0.765262991	0.495874342	0.007304716	0.477808939	0.336601399	0.107872017	0.503628506
chr19	45160000	45380000	1.223870435	23	1.247900446	0.904026442	0.027235582	0.504965218	0.704823339	0.696637707	0.886413919
chr19	45380000	45460000	1.264512364	9	1.360135394	0.823804756	0.570613522	0.362957827	1.15756261	1.95594935	1.164450152
chr19	45460000	45590000	1.275728539	14	1.287702148	0.593554371	0.388895986	0.194390645	0.810564714	1.987697293	0.467470562
chr19	45590000	45690000	1.311722941	11	0.778415949	0.748167166	0.306386259	0.386494342	1.046539595	2.17458501	1.521568547
chr19	45690000	45890000	1.070004945	21	1.322470106	0.51480468	0.103329864	0.369647152	0.731532616	0.517949744	0.724767205
chr19	45890000	46010000	1.353438414	13	1.325260128	1.731651278	0.38046621	0.410443777	1.188518038	2.34761774	1.946091768
chr19	46010000	46200000	1.317263151	20	1.471369139	1.012204383	1.110079436	0.325468919	1.034896806	2.38514376	1.232966119
chr19	46200000	46400000	1.22698024	21	1.180179019	0.99325641	0.489847386	0.325051652	0.979933359	1.976764958	0.951400032
chr19	46400000	46530000	1.175207941	14	1.023723208	0.705409602	0.056491814	0.566400978	0.910880399	0.923616676	1.034023282
chr19	46530000	46790000	1.090377845	27	0.460353518	0.498838248	0.003590134	0.750881512	0.317506133	0.086796115	0.456083158
chr19	46790000	47020000	1.090549275	24	1.051716733	0.734197028	0.215871727	0.567030718	0.554028487	0.598440921	1.106788337
chr19	47020000	47240000	1.170320527	23	1.000603101	0.972254853	0.709404239	0.378836528	0.860280345	1.718755826	0.737961439
chr19	47240000	47360000	1.240220765	13	1.52056162	1.151176753	0.481359535	0.236190987	0.79641595	2.800297394	0.748829455
chr19	47360000	47520000	1.15974978	17	0.910244456	0.518909046	0.49344214	0.21182863	0.573196075	0.852004359	0.292447917
chr19	47520000	47650000	1.179947874	14	1.364964277	0.835306	0.359910933	0.336181469	0.915220421	2.125510972	1.082859986
chr19	47650000	47780000	1.310095197	14	1.339210234	0.712626069	0.897005539	0.248515099	0.927337531	1.670990858	0.907000895
chr19	47780000	47930000	1.142824432	16	1.344790277	0.85996226	0.112881556	0.401029172	0.49314111	0.399659669	0.792985975
chr19	47930000	48220000	1.164887486	30	1.062132255	0.759408679	0.155635586	0.44424637	0.759512954	0.863315575	0.713184275
chr19	48220000	48410000	1.038874343	20	1.321589047	0.715949441	0.280644554	0.370325213	0.45927432	0.57089921	0.836167902
chr19	48410000	48590000	0.805841965	19	0.953257285	0.195445968	0.013040634	0.316573001	0.224923844	0.054232235	0.785626555
chr19	48590000	48670000	1.213406206	9	0.941632196	0.662561832	0.511158527	0.265095478	0.59544233	0.205284959	0.20641138
chr19	48670000	48780000	1.187998471	12	0.798960651	0.567148664	0.737638147	0.190994873	0.587335571	1.840125828	0.556627429
chr19	48780000	48980000	1.242750104	21	1.100663411	0.965112191	0.377320444	0.370638164	0.986332707	1.522841153	1.219086214
chr19	48980000	49130000	1.26480638	16	1.283409808	0.809928092	1.773251656	0.428116809	0.921228488	1.331816081	1.121209321
chr19	49130000	49260000	1.21436795	14	1.133177891	0.620616121	0.054696747	0.453578172	1.257761784	0.898880887	1.66772647
chr19	49260000	49370000	1.304607988	12	1.590312153	0.744116104	0.171212914	0.294600582	0.558901672	0.706295105	0.74253988
chr19	49370000	49500000	1.273715199	14	1.435787895	0.644069637	2.695715469	0.234031091	0.859324428	3.49304671	0.901600682
chr19	49500000	49720000	1.144390482	23	0.992993952	0.784626723	0.422635086	0.454063283	0.760503523	0.668187535	1.583585611
chr19	49720000	49980000	1.234247391	27	0.95289959	0.841620408	0.318202024	0.534764853	0.792024954	0.858906086	0.937054251
chr19	49980000	50100000	1.267775316	13	1.45778614	0.910778212	16.10850009	0.287393228	0.925791337	3.438642699	1.266193284
chr19	50100000	50190000	1.244944147	10	0.985807534	1.243036358	1.740428915	0.210314585	1.59966881	3.7662692	1.227361322
chr19	50190000	50420000	1.235293909	24	0.982572726	0.587357623	0.533979636	0.264987759	1.173120583	2.10215793	1.029684737
chr19	50420000	50630000	1.22036816	22	0.93266427	0.508159517	0.318171855	0.228404471	0.503166575	1.153095802	0.886764074
chr19	50630000	50830000	1.121272155	21	0.95000226	0.485487785	0.022992696	0.576768479	0.512004672	0.141833245	1.177117172
chr19	50830000	51030000	1.314034528	21	0.924892068	0.718850271	0.826433008	0.309195473	1.045441482	2.401403357	1.343467194
chr19	51030000	51290000	1.073100848	27	0.901391504	0.58363173	0.001504689	0.687990421	0.729735438	0.127212627	1.411568568
chr19	51290000	51440000	1.26098567	16	0.563584307	0.725495434	0.443061253	0.564215672	0.821262335	1.368949211	0.87499094
chr19	51440000	51620000	0.944651897	19	0.60450462	0.519886275	0.020132908	0.685449367	0.665788882	0.354742618	1.053380565
chr19	51620000	51820000	1.011056811	21	0.38083791	0.510113977	0.005078984	0.742762844	0.465183404	0.120299857	0.747964639
chr19	51820000	51950000	1.258017057	14	0.708236182	0.869584216	0.313872744	0.38268276	0.865441238	1.381670474	1.161750046
chr19	51950000	52190000	1.115280232	25	0.394090512	0.543339792	0.141330729	0.520280845	0.513525622	0.569677725	0.545216011
chr19	52190000	52370000	0.992264074	19	0.497553802	0.370044366	0.031343278	0.31326963	0.417346066	0.209591637	0.702705902
chr19	52370000	52500000	1.056411351	14	0.515080859	0.239947512	0.354842509	0.184480534	0.407437804	0.881654177	0.312742737
chr19	52500000	52640000	1.077774325	15	0.615797563	0.222808404	0.473875061	0.155730321	0.340604373	1.050419143	0.353412038
chr19	52640000	52790000	1.111848658	16	0.848166482	0.422163291	0.597398297	0.200184249	0.495615019	1.484559576	0.501186671
chr19	52790000	53010000	1.053618822	23	1.015821399	0.24626192	0.351535554	0.168021433	0.291619581	0.443979295	0.482956151
chr19	53010000	53270000	1.138175878	27	1.139616401	0.24084957	0.481632315	0.121970601	0.282829645	0.845433915	0.421686152
chr19	53270000	53480000	1.11772202	22	1.24355236	0.158590443	0.390598031	0.118449426	0.240304639	0.785319218	0.540837423
chr19	53480000	53830000	0.933342364	36	0.698302479	0.23252486	0.12887676	0.169038185	0.321038487	0.254299051	0.675865095
chr19	53830000	54080000	1.065853229	26	0.960883343	0.233597021	0.519209403	0.120110549	0.28806913	0.804372506	0.591046206
chr19	54080000	54590000	0.883826181	52	1.481993678	0.281442194	0.008438057	0.179742215	0.341825736	0.064515717	1.088831065
chr19	54590000	54760000	1.192406708	18	0.79761786	0.594615616	2.269352894	0.276317222	1.211399105	3.022443137	1.339238869
chr19	54760000	54960000	1.017520866	21	0.707270405	0.50659595	0.34025759	0.447937032	0.45982537	0.558719624	0.8815025
chr19	54960000	55280000	1.209131556	33	0.447275293	0.347405209	0.28086694	0.419940967	0.475277051	0.848594906	0.608551111
chr19	55280000	55380000	0.898660011	11	0.368282814	0.08677801	0.001098159	0.344871874	0.243137374	0.072352181	0.27348554
chr19	55380000	55570000	1.081311076	20	1.502206217	0.286379777	0.036376505	0.235234748	0.302489288	0.124515868	0.734317672
chr19	55570000	56200000	1.182112212	64	0.791834623	0.702116373	0.651726645	0.433528045	1.210448744	2.603876443	1.571592254
chr19	56200000	56570000	0.978529715	38	0.687702553	0.272567891	0.023410071	0.217218927	0.318974718	0.074493881	0.618873227
chr19	56570000	56700000	1.106205376	14	0.772621289	0.864171866	0.16129205	0.263761425	0.967329817	1.203219428	0.67596572
chr19	56700000	56880000	1.066268559	19	0.502203838	0.591549797	0.094144225	0.227932561	0.425865908	0.385048867	0.417655559
chr19	56880000	57580000	0.849100906	71	0.457962071	0.255308276	0.021404288	0.209669641	0.353051457	0.205654103	0.702943303
chr19	57580000	57670000	0.880552973	10	1.116008529	0.390891936	0.001296437	0.19599998	0.339447357	0.086771576	0.87227779
chr19	57670000	58230000	1.088149953	57	0.606829637	0.332118542	0.724821468	0.239435368	0.504367918	1.552044528	0.622558961
chr19	58230000	58440000	1.138437266	22	0.972521718	0.271390687	1.332432477	0.142516839	0.37355678	1.489700245	0.559587229
chr19	58440000	58680000	1.030201257	25	0.934657143	0.290237263	0.084134966	0.217609528	0.481071333	0.589775553	1.041722498
chr19	58680000	58800000	1.086314655	13	1.088108315	0.441707888	0.827679875	0.214719079	0.564928672	1.506858594	0.542545254
chr19	58800000	58890000	1.254736128	10	0.725405544	0.484706001	0.932062142	0.277483117	0.907899668	1.978519531	1.333852467
chr19	58890000	58990000	1.281732204	11	0.786786013	0.415127236	2.823022676	0.250725817	1.289146845	3.596362798	1.592076538
chr2	310000	650000	0.860968129	35	0.071391722	0.312483613	0.000161494	0.51765758	0.389841267	0.097280244	1.024313949
chr2	650000	1570000	0.833319612	93	0.105535589	0.307190076	0.014413332	0.319385653	0.378128723	0.156663195	0.899630472
chr2	6940000	7230000	1.0435246	30	0.1096767	0.579867969	0.032802756	0.498581118	0.460737417	0.28513175	0.236394906
chr2	7230000	7550000	0.976965505	33	0.167401279	0.419231602	0.004118095	0.511609497	0.324227342	0.100489141	0.247521965
chr2	7550000	7990000	1.061519934	45	0.15979213	0.352868812	0.004960432	0.266446857	0.337489036	0.359803327	0.150949811
chr2	7990000	8140000	1.054042946	16	0.089280682	0.306459278	0.002470857	0.290696599	0.368865006	0.116375996	0.16726571
chr2	8140000	8450000	1.085302749	32	0.175501341	0.341210832	0.011911479	0.265015558	0.461183048	0.16263496	0.183039177
chr2	8450000	8550000	1.093310074	11	0.125550959	0.31896782	0.045985393	0.274510084	0.540726008	0.198681387	0.110798271
chr2	8550000	8830000	1.220698301	29	0.158433354	0.562046763	0.109987451	0.416578608	0.82392287	1.534612738	0.592254042
chr2	8830000	9130000	0.992904445	31	0.290162217	0.373692691	0.219837632	0.195229193	0.340036383	0.249404477	0.100725701
chr2	9130000	9270000	1.022398249	15	0.406545964	0.299869957	0.006422267	0.26120222	0.433457133	0.570942384	0.296726579
chr2	9270000	9550000	0.952367591	29	0.445406975	0.534405119	0.034464532	0.917393163	0.493380026	0.125508886	0.556716619
chr2	9550000	9680000	0.931012587	14	0.849883418	0.30489571	1.324548261	0.167709576	0.460683179	1.392271526	0.356883603
chr2	9680000	9780000	1.045264553	11	0.878856716	0.41981794	1.680663156	0.245770761	0.531297382	2.021841516	0.584209067
chr2	9780000	9930000	1.105827637	16	0.474303625	0.423726859	0.001372698	0.751186439	0.706881871	0.146235626	0.452553454
chr2	9930000	10100000	1.061340197	18	0.467738869	0.618069132	0.190845436	0.368422962	0.482546064	0.435396648	0.373457145
chr2	10100000	10210000	0.996062045	12	0.479376391	0.575677215	0.034567039	0.398206291	0.634048405	0.135725593	0.634877147
chr2	10210000	10280000	1.306326398	8	0.908749802	0.948192154	1.815981793	0.233595481	0.813252782	3.355927148	0.892577967
chr2	10280000	10580000	1.058654401	31	0.415713177	0.554284766	0.109609959	0.452561751	0.726597418	0.345491237	0.595604298
chr2	10580000	10700000	1.105578392	13	0.488253731	0.36939288	2.273588745	0.674713413	0.586606938	1.077147887	0.730515692
chr2	10700000	10820000	0.94246154	13	0.655655011	0.375256259	0.579164288	0.155258411	0.321860719	0.087569109	0.05163464
chr2	10820000	10960000	1.119702966	15	1.022343527	0.343426487	1.271069595	0.525943765	0.517276156	1.295284519	0.645124134
chr2	10960000	11080000	1.106997438	13	0.265052026	0.770057115	0.001372698	1.145443701	0.631288779	0.11962993	0.926116864
chr2	11080000	11270000	0.704710771	20	0.2775337	0.387600215	0.002998262	0.914338166	0.420571316	0.100035806	0.624274442
chr2	11270000	11600000	0.991554777	34	0.517422136	0.390891936	0.368839872	0.325532142	0.429009931	0.423359446	0.255282769
chr2	11600000	11970000	1.026510821	38	0.339326917	0.739102699	0.364748197	0.729866307	0.594198894	0.609918647	0.571521423
chr2	11970000	12560000	1.050805104	60	0.178750519	0.415803016	0.285986567	0.23045208	0.428456625	0.374899923	0.092448294
chr2	12560000	12740000	1.041438399	19	0.153451173	0.250170839	0.084230293	0.242247166	0.346158048	0.104955325	0.105473714
chr2	12740000	12860000	0.896546444	13	0.125550959	0.420208832	0.014584919	0.638376338	0.376450821	0.691460994	0.366020919
chr2	12860000	13170000	0.808970661	32	0.143101094	0.371473434	0.014302631	0.637763616	0.29481709	0.150965253	0.203716008
chr2	13170000	13320000	0.822012374	16	0.089280682	0.257988678	0.000915132	0.293999969	0.188572515	0.084219471	0.157905342
chr2	13320000	15310000	0.854623693	200	0.132911568	0.258342249	0.035479767	0.24815118	0.23540834	0.083796257	0.152231245
chr2	15310000	15760000	0.869928294	46	0.288302203	0.326785659	0.460052207	0.170453915	0.296456863	0.335346619	0.128671148
chr2	16690000	16790000	0.931401569	11	0.108810832	0.515977356	0.165478779	0.521271856	0.327351284	0.090153115	0.206029843
chr2	16790000	16960000	1.076113563	18	0.078777073	0.678772351	0.057047726	0.841193567	0.468758397	0.298934083	0.173621663
chr2	16960000	17830000	0.831993828	88	0.130842379	0.301930323	0.001743485	0.457915489	0.262132597	0.090555732	0.188610717
chr2	17830000	18040000	1.020755171	22	0.322845324	0.545015043	1.407930883	0.240202222	0.346563755	0.76508467	0.188660837
chr2	18040000	18370000	0.871397564	34	0.096382555	0.36459557	0.00255821	0.622835482	0.323214714	0.098314051	0.275446408
chr2	18370000	18690000	0.724647404	33	0.117704024	0.362796579	0.000235933	0.50293815	0.250199377	0.083621321	0.204312928
chr2	20080000	20310000	1.096056614	24	0.316606767	0.445616808	0.265259025	0.372706361	0.456301365	1.252556572	0.375564867
chr2	20310000	20440000	1.220644454	14	0.309048516	0.530410289	0.101790858	0.657878929	0.815632928	0.406373669	0.496349959
chr2	20440000	20560000	0.950226104	13	0.662630064	0.514022896	1.531530926	0.144522457	0.363008403	1.087196801	0.217984661
chr2	20560000	20860000	1.111852196	31	0.368282814	0.591810392	0.024571299	0.704939252	0.668372183	0.236580149	0.488672266
chr2	20860000	21050000	1.083280362	20	0.224670138	0.453023181	0.459853928	0.356764008	0.45122282	0.357832009	0.526922328
chr2	21050000	21130000	0.890073968	9	0.136013539	0.231603472	0.003088571	0.675126334	0.342639668	0.091158006	0.259826525
chr2	21130000	21220000	0.878652124	10	0.055800426	0.341378958	0.000457566	0.755370708	0.388715187	0.07401105	0.293020222
chr2	21220000	23090000	0.6385688	188	0.129803131	0.289845326	0.001079073	0.363441409	0.241100914	0.07870242	0.209139266
chr2	23090000	24170000	0.864586813	109	0.279777138	0.40413883	0.252474805	0.495413806	0.446842953	0.305348749	0.239746387
chr2	24170000	24310000	1.045072236	15	1.159851721	0.443941556	0.843179927	0.264741545	0.433835793	1.173056911	0.550285
chr2	24310000	24430000	1.032090451	13	0.627754797	0.359620582	0.209508077	0.254359524	0.374683743	0.445980378	0.188987869
chr2	24430000	24620000	1.075960404	20	0.700442195	0.356740325	0.838827028	0.156475442	0.339478358	0.64796607	0.194543579
chr2	24620000	24840000	1.103739585	23	0.56307703	0.408304395	0.088164668	0.222076586	0.350759337	0.432233811	0.161216618
chr2	24840000	25050000	0.963389106	22	0.442417667	0.293727369	0.387591168	0.140629199	0.351089639	0.491371391	0.121801064
chr2	25050000	25180000	1.044017269	14	0.573027456	0.541234989	0.399455204	0.26071216	0.653333568	0.668749712	0.215304121
chr2	25180000	25800000	1.124752726	63	0.668255107	0.529595527	0.215004405	0.443717243	0.639568397	0.560053304	0.414521214
chr2	25800000	25930000	0.912165966	14	0.676043628	0.460049741	0.053376845	0.270622271	0.35818292	0.300363147	0.240896432
chr2	25930000	26090000	1.080846962	17	0.810849947	0.269715436	0.296459935	0.177762622	0.319896422	0.100130251	0.087371915
chr2	26090000	26200000	1.000714337	12	1.415301725	0.426427567	0.045922997	0.316222643	0.345509737	0.60450091	0.427043675
chr2	26200000	26400000	1.050061316	21	1.058813091	0.367047528	0.682402639	0.270050534	0.436575666	0.865355059	0.398934823
chr2	26400000	26580000	1.186288817	19	0.674255153	0.431284103	1.446290175	0.248853907	0.461249551	1.471926655	0.40425938
chr2	26580000	26810000	0.894108765	24	0.334802559	0.596535086	0.388145363	0.864334057	0.594133485	0.120836632	0.760950159
chr2	26810000	26980000	0.928214107	18	0.384038229	0.462172231	0.000444108	1.118093737	0.63922207	0.099644694	0.74314381
chr2	26980000	27170000	0.985393303	20	0.744495163	0.506102191	0.149299001	0.626423353	0.555732889	0.709317335	0.678251851
chr2	27170000	27300000	1.194567294	14	0.527957881	0.562884388	0.766599201	0.585458885	0.819710801	1.992997819	0.773404335
chr2	27300000	27450000	1.169440357	16	0.691925288	0.76302106	0.540385562	0.480970736	0.865868444	1.816843668	0.855456258
chr2	27450000	27560000	1.032395269	12	0.829397247	0.769701758	0.799284779	0.743258349	0.726992142	0.923978075	0.7600212
chr2	27560000	27820000	1.022317372	27	0.878856716	0.387885075	0.954104508	0.375440756	0.56242612	1.821172431	0.528164254
